Name,Location,Category,Bio URL,Since Date,Description,Image URL,Date Created,Date Updated,Tags
Michael Walmsley,"Melbourne, Australia",AWS Serverless Hero,https://aws.amazon.com/developer/community/heroes/michael-walmsley/?did=dh_card&trk=dh_card,Hero since 2023,"<p>Michael is a Lead Technology Architect in the myWizard ...</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/michael-walmsley/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/2023/june-2023/walmsley-headshot-modified.8f5ed41d85c0db56f58d9f160018482dcceec8ee.png,2023-06-06T21:07:45+0000,2025-03-04T18:37:55+0000,2023|Asia Pacific|Conference Speaker|AWS Serverless Hero|Australia|Meetup Organizer|Australia & New Zealand|apac
Mike Fiedler,"New York, USA",AWS Container Hero,https://aws.amazon.com/developer/community/heroes/mike-fiedler/?did=dh_card&trk=dh_card,Hero since 2018,"<p>Mike is over two decades into this mess called ""work"", and has worked with a staggering...</p><p><a href=""https://aws.amazon.com/developer/community/heroes/mike-fiedler/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/mikef-headshotcircle-100px.90e7ea499e49569e48cd2c9d34a4ce411fa37a7c.png,2019-02-19T19:53:13+0000,2025-03-04T18:37:55+0000,Americas|Trainer / Educator|Conference Speaker|AWS Container Hero|North America|Open Source Contributor|2018
Mikey Fan,"Beijing, China",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/mikey-fan/?did=dh_card&trk=dh_card,Hero since 2023,"<p>Mikey is a Cloud-native Application Architect and SDN Developer ...</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/mikey-fan/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/2023/june-2023/mikey-modified.0931fe108298908895b3df9ef50d80f711cd17a3.png,2023-06-06T20:57:25+0000,2025-03-04T18:37:55+0000,Mainland China (Beijing)|AWS Community Hero|2023|Asia Pacific|Conference Speaker|Blogger|apac|Open Source Contributor
Minoru Onda,"Tokyo, Japan",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/minoru-onda/?did=dh_card&trk=dh_card,Hero since 2024,"<p>Minoru Onda is a Technology Evangelist at&nbsp;<a href=""https://kddi-agile.com/"" target=""_blank"">KDDI Agile Development Center Corporation</a>&nbsp;(KAG)....</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/minoru-onda/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/q3/minoru_onda_100.8075f0f179fa38e32936e7ec65b4bc887defc971.png,2024-08-29T17:41:16+0000,2025-03-04T18:37:55+0000,AWS Community Hero|2024|Blogger|Conference Speaker|Meetup Organizer|Technical Author|apac|Japan|Asia Pacific
Monica Colangelo,"Milan, Italy",AWS Dev Tools Hero,https://aws.amazon.com/developer/community/heroes/monica-colangelo/?did=dh_card&trk=dh_card,Hero since 2023,"<p>Monica is a technology leader and cloud expert with a strong technical foundation built over two decades in IT ...</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/monica-colangelo/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/getting-started-guides/hero-images-2025/monica2025-100.6f2f2a9507cd5646120ac963a8c3fc77680f5b85.png,2023-08-31T18:55:19+0000,2025-03-11T23:26:13+0000,"AWS DevTools Hero|2023|Europe, Middle East, & Africa|Italy|2023|Blogger|emea"
Namrata Shah,"New York, USA",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/namrata-shah/?did=dh_card&trk=dh_card,Hero since 2020,"<p>Namrata Shah is a PwC Advisory Managing Director in the Microsoft Practice...</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/namrata-shah/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/Developer%20Marketing/developer-center/namrata-shah.07fedef7dd456c08c23dfa34d7680e18010cb506.png,2020-02-27T18:42:46+0000,2025-03-04T18:37:55+0000,Americas|AWS Community Hero|Trainer / Educator|2020|North America|Technical Author
Nana Janashia,"Vienna, Austria",AWS Container Hero,https://aws.amazon.com/developer/community/heroes/nana-janashia/?did=dh_card&trk=dh_card,Hero since 2021,"<p>Nana Janashia is a DevOps consultant and trainer. She started the ‘Techworld with Nana’…</p><p><a href=""https://aws.amazon.com/developer/community/heroes/nana-janashia/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/nana-janashia.bacc9c80641e9d8feba01d09a34eb59561114b3e.png,2021-03-11T20:34:04+0000,2025-03-04T18:37:55+0000,"Trainer / Educator|Europe, Middle East, & Africa|Conference Speaker|AWS Container Hero|2021|Technical Author|Blogger"
Nathan Glover,"Perth, Australia",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/nathan-glover/?did=dh_card&trk=dh_card,Hero since 2019,"<p>Nathan is a Platform Engineer at First Mode in Perth, Western Australia. Prior to that…</p><p><a href=""https://aws.amazon.com/developer/community/heroes/nathan-glover/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/Community%20Heroes/lathanglover-headshotcircle-100px.f3fa99a35e72172d55be633e10006713663cca46.png,2019-09-05T03:04:49+0000,2025-03-04T18:37:55+0000,Asia Pacific|AWS Community Hero|Meetup Organizer|Blogger|Technical Author|2019
Nick Triantafillou,"New South Wales, Australia",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/nick-triantafillou/?did=dh_card&trk=dh_card,Hero since 2023,"<p>Nick is a Cloud Engineer, Educator, User Group founder, and Christmas Light enthusiast ...</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/nick-triantafillou/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/getting-started-guides/new-heroes-2023/hero-sept-2023/NicolasT_100.805eab7a76bb2db5ecd0b9835bf5ef8bfafce93b.png,2023-08-31T18:49:57+0000,2025-03-04T18:37:55+0000,Asia Pacific|AWS Community Hero|2023|Australia|2023|Blogger|apac
Nilesh Vaghela,"Ahmedabad, India",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/nilesh-vaghela/?did=dh_card&trk=dh_card,Hero since 2017,"<p>Nilesh is the founder of ElectroMech Corporation, an AWS Cloud and open source focused...</p><p><a href=""https://aws.amazon.com/developer/community/heroes/nilesh-vaghela/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/nileshv-headshotcircle-100px.84648b4605d571bdd44c1e327b75164fb7a8a32d.png,2019-02-19T19:53:05+0000,2025-03-04T18:37:55+0000,Asia Pacific|Trainer / Educator|AWS Community Hero|Conference Speaker|Meetup Organizer|2017|Open Source Contributor
Niv Yungelson,"Tel Aviv, Israel",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/niv-yungelson/?did=dh_card&trk=dh_card,Hero since 2022,"<p>Niv works at Melio where she was the first DevOps engineer at the company, and is now…</p><p><a href=""https://aws.amazon.com/developer/community/heroes/niv-yungelson/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/niv-yungelson.e19bcbe45b15119b362453c6e559f59896ce10bc.png,2022-03-16T18:00:17+0000,2025-03-04T18:37:55+0000,"Trainer / Educator|Europe, Middle East, & Africa|AWS Community Hero|Conference Speaker|2022|Meetup Organizer"
Noah Gift,"Raleigh-Durham, USA",AWS Machine Learning Hero,https://aws.amazon.com/developer/community/heroes/noah-gift/?did=dh_card&trk=dh_card,Hero since 2020,"<p>Noah Gift is the founder of Pragmatic A.I. Labs, and you can find out more about hiim at…</p><p><a href=""https://aws.amazon.com/developer/community/heroes/noah-gift/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/may-2024/Noah%20Gift-100.387fd84fb07096265f4e4a806d696a02e8709868.png,2020-08-20T17:36:30+0000,2025-03-04T18:37:55+0000,Trainer / Educator|Americas|2020|AWS Machine Learning Hero|Conference Speaker|North America|Technical Author|Blogger|Open Source Contributor
Olalekan Elesin,"Berlin, Germany",AWS Machine Learning Hero,https://aws.amazon.com/developer/community/heroes/olalekan-elesin/?did=dh_card&trk=dh_card,Hero since 2020,"<p>Olalekan Elesin is an engineer at heart. He has a strong technical background with an obsession…</p><p><a href=""https://aws.amazon.com/developer/community/heroes/olalekan-elesin/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/olalekan-elesin.7c376347712123267371462c11ce5e9273f92aa5.png,2020-08-20T17:36:41+0000,2025-03-04T18:37:55+0000,"Europe, Middle East, & Africa|2020|AWS Machine Learning Hero|Conference Speaker|Open Source Contributor|Blogger"
Onur Salk,"London, United Kingdom",AWS Community Hero,https://www.linkedin.com/in/onursalk/,Hero from 2015 - 2022,No description,https://d1.awsstatic.com/Developer%20Marketing/developer-center/onurs-headshotcircle-100px.28acbf57ec6f12ae23a682abbd58dc1d678cb06d.png,2019-02-19T19:53:01+0000,2025-03-04T18:37:55+0000,"Trainer / Educator|Europe, Middle East, & Africa|AWS Community Hero|alumni-hero|Meetup Organizer|Technical Author|Blogger"
Or Hiltch,"Tel Aviv, Israel",AWS Machine Learning Hero,https://aws.amazon.com/developer/community/heroes/or-hiltch/?did=dh_card&trk=dh_card,Hero since 2019,"<p>Or Hiltch is VP of Engineering at JLL Technologies, a Fortune 500, global commercial...</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/or-hiltch/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/Developer%20Marketing/developer-center/or-hiltch-circular-headshot.aa8d284efc4fd9d384fb6a47bab23b6b81033cb9.png,2019-11-06T17:26:21+0000,2025-03-04T18:37:55+0000,"Europe, Middle East, & Africa|AWS Machine Learning Hero|Blogger|Technical Author|Open Source Contributor|2019"
Paloma Lataliza,"Belo Horizonte, Brazil",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/paloma-lataliza/?did=dh_card&trk=dh_card,Hero since 2024,"<p>Paloma is a Cloud Engineer with a bachelor&#39;s degree in Computer Science and a specialization in Cloud Computing. &hellip;</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/paloma-lataliza/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/Paloma-100.2ba9577e6580f5f3dfdb8bd137041c41378c2a3a.png,2024-06-03T15:37:41+0000,2025-03-04T18:37:55+0000,Americas|americas|Meetup Organizer|Trainer / Educator|2024|Technical Author|2024|latam|AWS Community Hero|Latin America|Conference Speaker|Brazil
Pamela Gotti,"Milan, Italy",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/pamela-gotti/?did=dh_card&trk=dh_card,Hero since 2021,"<p>Pamela is Chief Technology Officer at Credimi, where she brings together finance and technology…</p><p><a href=""https://aws.amazon.com/developer/community/heroes/pamela-gotti/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/pamela-gotti.44824b0a32099e2801aef0965dbeba671a5ab3ea.png,2021-11-12T21:03:35+0000,2025-03-04T18:37:55+0000,"Europe, Middle East, & Africa|AWS Community Hero|Trainer / Educator|Conference Speaker|2021|Open Source Contributor"
Paolo Latella,"Rome, Italy",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/paolo-latella/?did=dh_card&trk=dh_card,Hero since 2015,"<p>Paolo has more than 15 years of experience in IT and has worked on AWS technologies since...</p><p><a href=""https://aws.amazon.com/developer/community/heroes/paolo-latella/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/paolol-headshotcircle-100px.6f4bd1b86c5070f3ebe9acc0bfe1c264fcd57410.png,2019-02-19T19:52:57+0000,2025-03-04T18:37:55+0000,"Europe, Middle East, & Africa|AWS Community Hero|Trainer / Educator|Conference Speaker|Meetup Organizer|Blogger|2015|Technical Author"
Partha Balasubramanian,"Chennai, India",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/parthasarathi-balasubramanian/?did=dh_card&trk=dh_card,Hero since 2020,"<p>Partha Balasubramanian is a Cloud Solution Architect at 8K Miles, helping large Fortune 500...</p><p><a href=""https://aws.amazon.com/developer/community/heroes/parthasarathi-balasubramanian/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/partha-balasubramanian.9a99f6e256cfa26276ed9bb11aee843e52cf0ad7.png,2020-05-27T17:22:21+0000,2025-03-04T18:37:55+0000,Asia Pacific|2020|AWS Community Hero|Conference Speaker|Meetup Organizer
Pascal Martin,"Lyon, France",AWS Container Hero,https://aws.amazon.com/developer/community/heroes/pascal-martin/?did=dh_card&trk=dh_card,Hero since 2020,"<p>Pascal Martin is DevOps Lead at Bedrock, where he has helped move an entire video streaming...</p><p><a href=""https://aws.amazon.com/developer/community/heroes/pascal-martin/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/pascal-martin.bc88a53fa4dc8d03163554654d30f38e8ba8644c.png,2020-05-27T17:23:42+0000,2025-03-04T18:37:56+0000,"Europe, Middle East, & Africa|2020|Conference Speaker|AWS Container Hero|Blogger|Technical Author"
Pavlos Mitsoulis,"London, United Kingdom",AWS Machine Learning Hero,https://aws.amazon.com/developer/community/heroes/pavlos-mitsoulis?did=dh_card&trk=dh_card,Hero since 2019,"<p>Pavlos Mitsoulis has 10 years of Machine Learning and Software Engineering experience...</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/pavlos-mitsoulis?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/Developer%20Marketing/Community%20Heroes/pavlosm-headshotcircle-100px.5796010ec1d18e9358067ac9d787365aedf9e9e9.png,2019-06-05T16:45:38+0000,2025-03-04T18:37:56+0000,"Europe, Middle East, & Africa|AWS Machine Learning Hero|Meetup Organizer|2019|Blogger|Technical Author"
Paweł Zubkiewicz,"Wroclaw, Poland",AWS Serverless Hero,https://aws.amazon.com/developer/community/heroes/pawel-zubkiewicz/?did=dh_card&trk=dh_card,Hero since 2022,"<p>Since his first encounters with AWS cloud in 2016, Paweł has been fascinated by serverless solutions...&nbsp;</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/pawel-zubkiewicz/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/pawe%c5%82_zubkiewicz-modified.79bfbe98c1d0ff041035aa52231e11602204800b.png,2022-11-13T21:36:28+0000,2025-03-04T18:37:56+0000,"Trainer / Educator|Europe, Middle East, & Africa|AWS Serverless Hero|2022|Blogger|Technical Author"
Peter Sankauskas,"Silicon Valley, USA",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/peter-sankauskas/?did=dh_card&trk=dh_card,Hero since 2014,"<p>Peter Sankauskas is the Founder and CEO of Ensorcell. Ensorcell is a next-generation spreadsheet - one that understands the context of what you are working...</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/peter-sankauskas/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/Developer%20Marketing/developer-center/petersankauskas-headshotcircle-100px.6f466ac23c07b18b27cf722be12682d39ad36afd.png,2019-02-19T19:52:51+0000,2025-03-04T18:37:56+0000,Americas|AWS Community Hero|Conference Speaker|2014|North America|Open Source Contributor|Blogger
Peter Sbarski,"Melbourne, Australia",AWS Serverless Hero,https://aws.amazon.com/developer/community/heroes/peter-sbarski/?did=dh_card&trk=dh_card,Hero since 2018,"<p>Peter is VP of Engineering at A Cloud Guru and organizer of Serverlessconf, the world's...</p><p><a href=""https://aws.amazon.com/developer/community/heroes/peter-sbarski/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/peters-headshotcircle-100px.0dfc21a822f9f8642b2f71fa34d215d3178bbf6b.png,2019-02-19T19:52:47+0000,2025-03-04T18:37:56+0000,Asia Pacific|Trainer / Educator|Conference Speaker|AWS Serverless Hero|Meetup Organizer|Blogger|2018
Philipp Garbe,"Munich, Germany",AWS Container Hero,https://aws.amazon.com/developer/community/heroes/philipp-garbe/?did=dh_card&trk=dh_card,Hero since 2018,"<p>Philipp works as a Lead Platform Engineer at Personio in Munich. As part of the…</p><p><a href=""https://aws.amazon.com/developer/community/heroes/philipp-garbe/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/2023/Philipp%20Garbe-modified.33cecea45a079146e6467872a4886f41d3653e7f.png,2019-02-19T19:52:44+0000,2025-03-04T18:37:56+0000,"Europe, Middle East, & Africa|Conference Speaker|AWS Container Hero|2018|Blogger|Technical Author"
